,Date,time,charge,price
331,2019-11-28,0.9068493150684932,60383.333333333336,40.21458333333333
332,2019-11-29,0.9095890410958904,60896.416666666664,47.40708333333333
333,2019-11-30,0.9123287671232877,58728.291666666664,42.32041666666667
334,2019-12-01,0.915068493150685,58693.416666666664,43.13375
335,2019-12-02,0.9178082191780822,68415.5,50.98083333333333
336,2019-12-03,0.9205479452054794,72448.66666666667,57.845
337,2019-12-04,0.9232876712328767,73855.04166666667,59.57541666666666
338,2019-12-05,0.9260273972602739,73324.79166666667,57.83416666666667
339,2019-12-06,0.9287671232876712,70812.625,48.7825
340,2019-12-07,0.9315068493150684,59948.916666666664,45.72666666666667
341,2019-12-08,0.9342465753424658,56128.291666666664,31.537499999999998
342,2019-12-09,0.936986301369863,64771.333333333336,36.63291666666667
343,2019-12-10,0.9397260273972603,68782.41666666667,45.689166666666665
344,2019-12-11,0.9424657534246575,69491.91666666667,46.534166666666664
345,2019-12-12,0.9452054794520548,70195.375,45.17124999999999
346,2019-12-13,0.947945205479452,67056.375,35.73583333333333
347,2019-12-14,0.9506849315068493,59288.75,29.24791666666667
348,2019-12-15,0.9534246575342465,55569.833333333336,24.989583333333332
349,2019-12-16,0.9561643835616438,62099.583333333336,42.89125000000001
350,2019-12-17,0.958904109589041,60377.416666666664,42.668749999999996
351,2019-12-18,0.9616438356164384,60881.916666666664,41.927083333333336
352,2019-12-19,0.9643835616438357,58948.791666666664,28.187083333333334
353,2019-12-20,0.9671232876712329,57887.833333333336,26.169166666666666
354,2019-12-21,0.9698630136986301,55287.208333333336,20.024166666666666
355,2019-12-22,0.9726027397260274,54098.291666666664,13.791666666666666
356,2019-12-23,0.9753424657534246,58306.75,26.14916666666667
357,2019-12-24,0.9780821917808219,54805.0,20.695833333333333
358,2019-12-25,0.9808219178082191,50317.666666666664,14.518749999999999
359,2019-12-26,0.9835616438356164,57396.458333333336,25.779583333333335
360,2019-12-27,0.9863013698630136,57248.875,32.72166666666667
361,2019-12-28,0.989041095890411,56148.333333333336,31.28625
362,2019-12-29,0.9917808219178083,59171.208333333336,31.087500000000002
363,2019-12-30,0.9945205479452055,65434.875,34.74
364,2019-12-31,0.9972602739726028,66032.20833333333,38.26
